# v2.3 | 20260227 | BIM Template family_parameter_bindings
ParameterGroup,ParameterName,GUID,DataType,BindingType,Description,RevitCategory,Maps_To_Shared_Param_GUID
ASS_MNG,ASS_DEPARTMENT_ASSIGNMENT_TXT,f6d2f12b-d9af-5383-86c3-a3c3c937083d,TEXT,Type,DEPARTMENTASSIGNMENT,Furniture,f6d2f12b-d9af-5383-86c3-a3c3c937083d
ASS_MNG,ASS_DEPARTMENT_ASSIGNMENT_TXT,f6d2f12b-d9af-5383-86c3-a3c3c937083d,TEXT,Type,DEPARTMENTASSIGNMENT,Generic Models,f6d2f12b-d9af-5383-86c3-a3c3c937083d
ASS_MNG,ASS_DEPARTMENT_ASSIGNMENT_TXT,f6d2f12b-d9af-5383-86c3-a3c3c937083d,TEXT,Type,DEPARTMENTASSIGNMENT,Mechanical Equipment,f6d2f12b-d9af-5383-86c3-a3c3c937083d
ASS_MNG,ASS_DEPARTMENT_ASSIGNMENT_TXT,f6d2f12b-d9af-5383-86c3-a3c3c937083d,TEXT,Type,DEPARTMENTASSIGNMENT,Plumbing Fixtures,f6d2f12b-d9af-5383-86c3-a3c3c937083d
ASS_MNG,ASS_DEPARTMENT_ASSIGNMENT_TXT,f6d2f12b-d9af-5383-86c3-a3c3c937083d,TEXT,Type,DEPARTMENTASSIGNMENT,Specialty Equipment,f6d2f12b-d9af-5383-86c3-a3c3c937083d
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Casework,bfacc484-130a-5d4f-ab93-6980d071f989
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Electrical Equipment,bfacc484-130a-5d4f-ab93-6980d071f989
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Furniture,bfacc484-130a-5d4f-ab93-6980d071f989
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Generic Models,bfacc484-130a-5d4f-ab93-6980d071f989
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Mechanical Equipment,bfacc484-130a-5d4f-ab93-6980d071f989
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Plumbing Fixtures,bfacc484-130a-5d4f-ab93-6980d071f989
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Specialty Equipment,bfacc484-130a-5d4f-ab93-6980d071f989
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Casework,65769434-297a-58ea-b9af-7a885f365936
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Electrical Equipment,65769434-297a-58ea-b9af-7a885f365936
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Furniture,65769434-297a-58ea-b9af-7a885f365936
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Generic Models,65769434-297a-58ea-b9af-7a885f365936
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Mechanical Equipment,65769434-297a-58ea-b9af-7a885f365936
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Plumbing Fixtures,65769434-297a-58ea-b9af-7a885f365936
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Specialty Equipment,65769434-297a-58ea-b9af-7a885f365936
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Casework,2cebbb9e-70f2-550a-8a85-80cb1aa550d7
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Electrical Equipment,2cebbb9e-70f2-550a-8a85-80cb1aa550d7
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Furniture,2cebbb9e-70f2-550a-8a85-80cb1aa550d7
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Generic Models,2cebbb9e-70f2-550a-8a85-80cb1aa550d7
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Mechanical Equipment,2cebbb9e-70f2-550a-8a85-80cb1aa550d7
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Plumbing Fixtures,2cebbb9e-70f2-550a-8a85-80cb1aa550d7
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Specialty Equipment,2cebbb9e-70f2-550a-8a85-80cb1aa550d7
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Casework,3bc7b880-b296-532f-9faf-8c41d69df5c3
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Electrical Equipment,3bc7b880-b296-532f-9faf-8c41d69df5c3
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Furniture,3bc7b880-b296-532f-9faf-8c41d69df5c3
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Generic Models,3bc7b880-b296-532f-9faf-8c41d69df5c3
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Mechanical Equipment,3bc7b880-b296-532f-9faf-8c41d69df5c3
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Plumbing Fixtures,3bc7b880-b296-532f-9faf-8c41d69df5c3
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Specialty Equipment,3bc7b880-b296-532f-9faf-8c41d69df5c3
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Casework,e90787eb-ec50-5876-82d9-0944cf6355ff
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Electrical Equipment,e90787eb-ec50-5876-82d9-0944cf6355ff
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Furniture,e90787eb-ec50-5876-82d9-0944cf6355ff
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Generic Models,e90787eb-ec50-5876-82d9-0944cf6355ff
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Mechanical Equipment,e90787eb-ec50-5876-82d9-0944cf6355ff
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Plumbing Fixtures,e90787eb-ec50-5876-82d9-0944cf6355ff
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Specialty Equipment,e90787eb-ec50-5876-82d9-0944cf6355ff
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Casework,a52cf606-da2b-516a-9f18-e37000a4c329
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Electrical Equipment,a52cf606-da2b-516a-9f18-e37000a4c329
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Furniture,a52cf606-da2b-516a-9f18-e37000a4c329
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Generic Models,a52cf606-da2b-516a-9f18-e37000a4c329
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Mechanical Equipment,a52cf606-da2b-516a-9f18-e37000a4c329
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Plumbing Fixtures,a52cf606-da2b-516a-9f18-e37000a4c329
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Specialty Equipment,a52cf606-da2b-516a-9f18-e37000a4c329
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Casework,38145ae9-205a-58e1-9df7-4553b299dd32
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Electrical Equipment,38145ae9-205a-58e1-9df7-4553b299dd32
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Furniture,38145ae9-205a-58e1-9df7-4553b299dd32
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Generic Models,38145ae9-205a-58e1-9df7-4553b299dd32
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Mechanical Equipment,38145ae9-205a-58e1-9df7-4553b299dd32
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Plumbing Fixtures,38145ae9-205a-58e1-9df7-4553b299dd32
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Specialty Equipment,38145ae9-205a-58e1-9df7-4553b299dd32
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Casework,a9b92515-9881-5af2-85cd-41329358b0e3
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Electrical Equipment,a9b92515-9881-5af2-85cd-41329358b0e3
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Furniture,a9b92515-9881-5af2-85cd-41329358b0e3
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Generic Models,a9b92515-9881-5af2-85cd-41329358b0e3
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Mechanical Equipment,a9b92515-9881-5af2-85cd-41329358b0e3
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Plumbing Fixtures,a9b92515-9881-5af2-85cd-41329358b0e3
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Specialty Equipment,a9b92515-9881-5af2-85cd-41329358b0e3
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Casework,1d7facf3-c592-50d1-b90a-ea5adadcfccc
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Electrical Equipment,1d7facf3-c592-50d1-b90a-ea5adadcfccc
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Furniture,1d7facf3-c592-50d1-b90a-ea5adadcfccc
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Generic Models,1d7facf3-c592-50d1-b90a-ea5adadcfccc
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Mechanical Equipment,1d7facf3-c592-50d1-b90a-ea5adadcfccc
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Plumbing Fixtures,1d7facf3-c592-50d1-b90a-ea5adadcfccc
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Specialty Equipment,1d7facf3-c592-50d1-b90a-ea5adadcfccc
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Casework,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Electrical Equipment,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Furniture,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Generic Models,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Mechanical Equipment,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Plumbing Fixtures,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Specialty Equipment,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Casework,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Electrical Equipment,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Furniture,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Generic Models,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Mechanical Equipment,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Plumbing Fixtures,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Specialty Equipment,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Casework,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Electrical Equipment,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Furniture,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Generic Models,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Mechanical Equipment,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Plumbing Fixtures,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Specialty Equipment,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Casework,f0cbf815-b0d0-5e8a-ad43-15631cc0e622
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Electrical Equipment,f0cbf815-b0d0-5e8a-ad43-15631cc0e622
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Furniture,f0cbf815-b0d0-5e8a-ad43-15631cc0e622
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Generic Models,f0cbf815-b0d0-5e8a-ad43-15631cc0e622
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Mechanical Equipment,f0cbf815-b0d0-5e8a-ad43-15631cc0e622
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Plumbing Fixtures,f0cbf815-b0d0-5e8a-ad43-15631cc0e622
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Specialty Equipment,f0cbf815-b0d0-5e8a-ad43-15631cc0e622
COM_DAT,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Casework,ee737637-24a5-5a56-887c-4cff9ae1f9ea
COM_DAT,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Electrical Equipment,ee737637-24a5-5a56-887c-4cff9ae1f9ea
COM_DAT,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Furniture,ee737637-24a5-5a56-887c-4cff9ae1f9ea
COM_DAT,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Generic Models,ee737637-24a5-5a56-887c-4cff9ae1f9ea
COM_DAT,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Mechanical Equipment,ee737637-24a5-5a56-887c-4cff9ae1f9ea
COM_DAT,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Plumbing Fixtures,ee737637-24a5-5a56-887c-4cff9ae1f9ea
COM_DAT,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Specialty Equipment,ee737637-24a5-5a56-887c-4cff9ae1f9ea
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Casework,2095964d-ab08-5261-8397-41a5a0fbba6f
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Electrical Equipment,2095964d-ab08-5261-8397-41a5a0fbba6f
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Furniture,2095964d-ab08-5261-8397-41a5a0fbba6f
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Generic Models,2095964d-ab08-5261-8397-41a5a0fbba6f
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Mechanical Equipment,2095964d-ab08-5261-8397-41a5a0fbba6f
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Plumbing Fixtures,2095964d-ab08-5261-8397-41a5a0fbba6f
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Specialty Equipment,2095964d-ab08-5261-8397-41a5a0fbba6f
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Casework,685caddd-7717-5498-bcef-80269d69ad9c
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Electrical Equipment,685caddd-7717-5498-bcef-80269d69ad9c
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Furniture,685caddd-7717-5498-bcef-80269d69ad9c
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Generic Models,685caddd-7717-5498-bcef-80269d69ad9c
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Mechanical Equipment,685caddd-7717-5498-bcef-80269d69ad9c
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Plumbing Fixtures,685caddd-7717-5498-bcef-80269d69ad9c
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Specialty Equipment,685caddd-7717-5498-bcef-80269d69ad9c
