# Parameter_Name,Categories(pipe)|<ALL>=universal
WARN_FAB_DCT_DIMENSIONS_DUCTWORK,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_DCT_LEAKAGE_DUCTWORK,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_DCT_MATERIAL_DUCTWORK,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_HANGER_LOAD_KN,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_HANGER_SEISMIC,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_HANGER_SPACING,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_LOC_MISSING,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_PIPE_DN_PIPEWORK,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_PIPE_WALL_PIPEWORK,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_PIPE_WELD_PIPEWORK,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_QC_INSPECTOR_MISSING,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_SPOOL_NR_MISSING,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_STIFF_SPACING_STIFFENERS,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FAB_STIFF_TYPE_STIFFENERS,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays
WARN_FLS_BATTERY_BACKUP_FIRE_ALARM,Sprinklers|Fire Alarm Devices
WARN_FLS_COMPARTMENT_AREA,Sprinklers|Fire Alarm Devices
WARN_FLS_COVERAGE_FIRE_ALARM,Sprinklers|Fire Alarm Devices
WARN_FLS_DETECTOR_SENSITIVITY_FIRE_ALARM,Sprinklers|Fire Alarm Devices
WARN_FLS_FLOW_RATE_SPRINKLERS,Sprinklers|Fire Alarm Devices
WARN_FLS_HEAD_TYPE_SPRINKLERS,Sprinklers|Fire Alarm Devices
WARN_FLS_LOOP_CAPACITY_FIRE_ALARM,Sprinklers|Fire Alarm Devices
WARN_FLS_OBSTRUCTION_SPRINKLERS,Sprinklers|Fire Alarm Devices
WARN_FLS_PROT_COVERAGE,Sprinklers|Fire Alarm Devices
WARN_FLS_PROT_EVACUATION_TIME,Sprinklers|Fire Alarm Devices
WARN_FLS_PROT_FIRE_RESISTANCE,Sprinklers|Fire Alarm Devices
WARN_FLS_PROT_TRAVEL_DISTANCE,Sprinklers|Fire Alarm Devices
WARN_FLS_SFTY_COVERAGE_AREA_SQ_M_SPRINKLERS__FIR,Sprinklers|Fire Alarm Devices
WARN_FLS_SFTY_SPACING,Sprinklers|Fire Alarm Devices
WARN_FLS_SMOKE_DETECTOR_SPACING,Sprinklers|Fire Alarm Devices
WARN_FLS_SOUND_LEVEL_FIRE_ALARM,Sprinklers|Fire Alarm Devices
WARN_FLS_SPACING_SPRINKLERS,Sprinklers|Fire Alarm Devices
WARN_FLS_TEMP_RATING_SPRINKLERS,Sprinklers|Fire Alarm Devices
WARN_FLS_TRAVEL_DIST_M,Sprinklers|Fire Alarm Devices
WARN_GEN_ASSEMBLY_CODE_MISSING,<ALL>
WARN_GEN_GROUP_EXCLUDED_MEMBERS,<ALL>
WARN_GEN_LINK_NOT_LOADED,<ALL>
WARN_GEN_MATERIAL_SPEC_MISSING,<ALL>
WARN_GEN_NO_EXPECTED_LIFE,<ALL>
WARN_GEN_NO_MANUFACTURER,<ALL>
WARN_GEN_PARTS_HOST_MISSING,<ALL>
WARN_GEN_PROFILE_DIM_MISSING,<ALL>
WARN_GEN_SPEC_EQUIP_LEAD_TIME,<ALL>
WARN_GEN_SPEC_EQUIP_NO_COMMISSION,<ALL>
WARN_GEN_SPEC_EQUIP_NO_SYS,<ALL>
WARN_GEN_TAG_INCOMPLETE_TXT,<ALL>
WARN_HVC_AIRFLOW_CAPACITY_AIR_TERMINALS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_AIR_CHANGES_PER_HR_SPACES,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_BMS_MECHANICAL_EQUIP,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_CAPACITY_MECHANICAL_EQUIP,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_CONTROL_TYPE_ZONES,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_DCT_PROPERTY_DUCT_ACC,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_DCT_SOUNDLVL_DB,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_DUCT_AREA_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_DUCT_CLASS_DUCT_FITTINGS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_DUCT_CLASS_MISMATCH_FITTINGS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_DUCT_LEAKAGE_CLASS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_DUCT_VELOCITY_M_S_NR,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_EFF_RATIO_NR_MECHANICAL_EQUI,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_FIRE_DAMPER_RATING_DUCT_ACC,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_FIRE_RATING_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_INSULATION_FLEX_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_INSULATION_THK_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_LEAKAGE_CLASS_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_LEAKAGE_CLASS_DUCT_ACC,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_LENGTH_FLEX_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_LOSS_COEFF_DUCT_FITTINGS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_MAINTENANCE_ACCESS_MECH_EQUIP,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_MOUNTING_HEIGHT_AIR_TERMINALS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_NOISE_MECHANICAL_EQUIP,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_NOISE_NC_AIR_TERMINALS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_PIPE_PRESSURE_KPA_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_PRESSURE_DROP_AIR_TERMINALS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_PRESSURE_DROP_DUCT_ACC,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_PRESSURE_DROP_FLEX_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_REFRIGERANT_MECHANICAL_EQUIP,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_SOUND_LEVEL_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_THROW_DISTANCE_AIR_TERMINALS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_VEL_MPS_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_VEL_MPS_FLEX_DUCTS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_VIBRATION_MECHANICAL_EQUIP,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_ZONE_AREA_ZONES,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_HVC_ZONE_SENSOR_ZONES,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts
WARN_ICT_CABLE_CATEGORY_DATA_DEVICES,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices
WARN_ICT_CABLE_CATEGORY_TELEPHONE,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices
WARN_ICT_COVERAGE_DATA_DEVICES,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices
WARN_ICT_COVERAGE_TELEPHONE,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices
WARN_ICT_DATA_RATE_DATA_DEVICES,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices
WARN_ICT_OUTLET_TYPE_DATA_DEVICES,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices
WARN_ICT_OUTLET_TYPE_TELEPHONE,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices
WARN_LTG_COLOUR_RENDERING_LIGHTING,Lighting Fixtures|Lighting Devices
WARN_LTG_COLOUR_TEMP_LIGHTING,Lighting Fixtures|Lighting Devices
WARN_LTG_CTRL_TYPE_LIGHTING_DEVICES,Lighting Fixtures|Lighting Devices
WARN_LTG_EFFICACY_LIGHTING_DEVICES,Lighting Fixtures|Lighting Devices
WARN_LTG_EFFICACY_LM_W_LIGHTING,Lighting Fixtures|Lighting Devices
WARN_LTG_EMERGENCY_LIGHTING,Lighting Fixtures|Lighting Devices
WARN_LTG_EMERGENCY_LIGHTING_DEVICES,Lighting Fixtures|Lighting Devices
WARN_LTG_GLARE_RATING_LIGHTING,Lighting Fixtures|Lighting Devices
WARN_LTG_ILLUMINANCE,Lighting Fixtures|Lighting Devices
WARN_LTG_ILLUMINANCE_LIGHTING_DEVICES,Lighting Fixtures|Lighting Devices
WARN_LTG_POWER_DENSITY_LIGHTING,Lighting Fixtures|Lighting Devices
WARN_MEC_CTRL_CALIBRATION_CTRL_DEV,<ALL>
WARN_MEC_CTRL_FUNCTION_CTRL_DEV,<ALL>
WARN_MEC_CTRL_SIGNAL_CTRL_DEV,<ALL>
WARN_MEC_SET_CAPACITY_EQUIP_SETS,<ALL>
WARN_MEC_SET_REDUNDANCY_EQUIP_SETS,<ALL>
WARN_MEP_DUCT_ACC_PRESSURE_DROP,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Flex Ducts|Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Plumbing Fixtures|Electrical Equipment|Electrical Fixtures|Cable Trays|Conduits
WARN_MEP_DUCT_FITTING_LOSS,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Flex Ducts|Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Plumbing Fixtures|Electrical Equipment|Electrical Fixtures|Cable Trays|Conduits
WARN_MEP_SPC_LIGHTING,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Flex Ducts|Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Plumbing Fixtures|Electrical Equipment|Electrical Fixtures|Cable Trays|Conduits
WARN_MGS_AAP_REF_MISSING,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_DIVERSITY_HIGH,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_FLOW_MISSING,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_FLOW_RATE_LOW,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_GAS_TYPE_MISSING,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_NOT_BRAZED,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_PIPE_NOT_BRAZED,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_PRESSURE_BELOW_CODE,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_PRESSURE_DROP_HIGH,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_TU_NOT_BS5682,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_TU_NOT_INDEXED,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_VERIFY_FAILED,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_VERIFY_OVERDUE,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_ZVB_NO_REF,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MGS_ZVB_REF_MISSING,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_MNT_ACCESS_CLEARANCE,<ALL>
WARN_MNT_SERVICE_SPACE,<ALL>
WARN_PER_ACOUSTIC_FLOOR_IIC,<ALL>
WARN_PER_ACOUSTIC_IIC_RATING_FLOORS,<ALL>
WARN_PER_ACOUSTIC_NRC_RATING_CEILINGS,<ALL>
WARN_PER_ACOUSTIC_STC_RATING_NR_DOORS,<ALL>
WARN_PER_ACOUSTIC_STC_RATING_NR_WALLS,<ALL>
WARN_PER_ACOUSTIC_STC_RATING_NR_WINDOWS,<ALL>
WARN_PER_ACOUSTIC_WALL_STC,<ALL>
WARN_PER_CONDENSATION_RISK_BOOL,<ALL>
WARN_PER_CONDENSATION_RISK_BOOL_ROOFS,<ALL>
WARN_PER_CONDENSATION_RISK_BOOL_WALLS,<ALL>
WARN_PER_EMBODIED_CARBON_KG_CO2_M2,<ALL>
WARN_PER_EMBODIED_CARBON_KG_CO2_M2_ARCH,<ALL>
WARN_PER_EMBODIED_CARBON_KG_CO2_M2_FLOORS,<ALL>
WARN_PER_EMBODIED_CARBON_KG_CO2_M2_ROOFS,<ALL>
WARN_PER_EMBODIED_CARBON_KG_CO2_M2_STR,<ALL>
WARN_PER_EMBODIED_CARBON_KG_CO2_M2_WALLS,<ALL>
WARN_PER_EMBODIED_CARBON_KG_STR_BEAMS,<ALL>
WARN_PER_FIRE_RATING_HR_ARCH_COLUMNS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_CEILINGS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_DOORS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_FLOORS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_ROOFS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_STAIRS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_STR_BEAMS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_STR_BRACES,<ALL>
WARN_PER_FIRE_RATING_HR_NR_STR_COLUMNS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_STR_SLABS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_STR_WALLS,<ALL>
WARN_PER_FIRE_RATING_HR_NR_WALLS,<ALL>
WARN_PER_FIRE_RATING_HR_STAIR_SUPPORTS,<ALL>
WARN_PER_FIRE_RATING_HR_STR_TRUSSES,<ALL>
WARN_PER_RECYCLABILITY_LOW,<ALL>
WARN_PER_SOLAR_G_VALUE_NR_CURTAIN,<ALL>
WARN_PER_SOLAR_G_VALUE_NR_WINDOWS,<ALL>
WARN_PER_SUST_CARBON_FOOTPRINT_KG_WALLS__FLOORS__,<ALL>
WARN_PER_SUST_EPD_MATERIALS,<ALL>
WARN_PER_SUST_RECYCLABILITY_MATERIALS,<ALL>
WARN_PER_THERM_U_VALUE_W_M2K_NR_CURTAIN,<ALL>
WARN_PER_THERM_U_VALUE_W_M2K_NR_FLOORS,<ALL>
WARN_PER_THERM_U_VALUE_W_M2K_NR_MULLION,<ALL>
WARN_PER_THERM_U_VALUE_W_M2K_NR_ROOFS,<ALL>
WARN_PER_THERM_U_VALUE_W_M2K_NR_WALLS,<ALL>
WARN_PER_THERM_U_VALUE_W_M2K_NR_WINDOWS,<ALL>
WARN_PER_VOC_EMISSIONS,<ALL>
WARN_PLM_AUG_CARE_NO_FILTER,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_CAPACITY_PLM_EQUIP,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_CONNECTION_TYPE_PIPE_FITTINGS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_DEAD_LEG_EXCEEDED,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_EQP_PRESSURE_KPA,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_FIRE_RATING_PIPE_ACC,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_FIXTURE_ACCESS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_FIXTURE_ACCESSIBILITY,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_FIXTURE_BACKFLOW,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_FIXTURE_FLOW,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_FIXTURE_FLOW_RATE,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_FIXTURE_WASTE_SIZE,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_FIXTURE_WATER_EFFICIENCY,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_GRADIENT_PIPES,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_HOT_WATER_TEMP_PLM_EQUIP,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_INSULATION_THK_PIPES,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_MAINTENANCE_ACCESS_PLM_EQUIP,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_MATERIAL_MISMATCH_PIPE_FITTINGS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_NOISE_PIPES,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PIPE_ACC_RATING,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PIPE_FITTING_LOSS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PIPE_GRADIENT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PIPE_VELOCITY_M_S_NR,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PPE_FLW_LPS_PIPES__HOT_WATE,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PPE_LENGTH_FLEX_PIPE,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PPE_PSR_RATING_PIPE_FITTINGS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PPE_SZ_PIPE_ACC,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PSR_RATING_PIPES,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_PSR_RATING_PIPE_ACC,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_TRAP_SEAL_MM,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_TRAP_SEAL_PIPES,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_VEL_MPS_FLEX_PIPE,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_VEL_MPS_PIPES,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PLM_VENT_PIPE,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
WARN_PRJ_CLIENT_NAME_MISSING,<ALL>
WARN_PRJ_CODE_MISSING,<ALL>
WARN_PRJ_HEALTH_FACILITY_TYPE_MISSING,<ALL>
WARN_PRJ_HEALTH_QE_MISSING,<ALL>
WARN_PRJ_ORIGINATOR_MISSING,<ALL>
WARN_RAD_CONTROLLED_AREA_NOT_SIGNED,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_RAD_DOOR_NO_INTERLOCKS,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_RAD_DOSIMETRY_POST_MISSING,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_RAD_LEAD_INSUFFICIENT,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_RAD_QE_NOT_SIGNED,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
WARN_RGL_ACCESSIBLE_WC,<ALL>
WARN_RGL_ACCESS_CLEAR_WIDTH_MM_DOORS__RAMPS__C,<ALL>
WARN_RGL_LIFT_CAR_SIZE,<ALL>
WARN_RGL_STD_AV_DEVICES,<ALL>
WARN_RGL_STD_FOOD_SERVICE,<ALL>
WARN_RGL_STD_MEDICAL_EQUIP,<ALL>
WARN_STING_CROP_DRIFT,<ALL>
WARN_STING_DRAWING_TYPE_MISSING,<ALL>
WARN_STING_PACK_DRIFT,<ALL>
WARN_STING_STYLE_LOCKED_NOTICE,<ALL>
WARN_STR_ANLYT_LINK_RIGIDITY,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_ANLYT_NODE_UNCONNECTED,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_ANLYT_NO_HOST,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_ANLYT_OPENING_OVERSIZED,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_ANLYT_PANEL_MATERIAL,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BEAM_DEFLECTION,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BEAM_DEFLECTION_TRUSSES,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BEAM_LATERAL_BRACING,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BEAM_NOTCH,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BEAM_PENETRATION_REVIEW,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BEAM_SPAN_DEPTH,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BEAM_WEB_OPENING,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BLT_PROOF_LOAD_KN,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BOLT_GRADE_MISSING,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_BRACE_SLENDERNESS,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_COL_BASE_PLATE,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_COL_ECCENTRICITY,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_COL_SLENDERNESS,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_COMPOSITE_SHEAR_STUD,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_CONN_CAPACITY_KN,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_CONN_WELD_SIZE,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_FABRIC_SPEC,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_FDN_BEARING_KN_M2,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_FDN_COVER_MM,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_FDN_DEPTH_MM,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_FDN_DEPTH_MM_FROST,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_FDN_SETTLEMENT_MM,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
WARN_STR_FND_BLACK_COTTON,Structural Framing|Structural Columns|Structural Foundations|Structural Rebar|Floors
