# This is a Revit shared parameter file.
# Do not edit manually.
*META	VERSION	MINVERSION
META	2	1
*GROUP	ID	NAME
GROUP	1	ASS_MNG
GROUP	2	CST_PROC
GROUP	3	COM_DAT
GROUP	4	ELC_PWR
GROUP	5	HVC_SYSTEMS
GROUP	6	PLM_DRN
GROUP	7	LTG_CONTROLS
GROUP	8	FLS_LIFE_SFTY
GROUP	9	PER_SUST
GROUP	10	BLE_ELES
GROUP	11	TPL_TRACKING
GROUP	12	MAT_INFO
GROUP	13	PRJ_INFORMATION
GROUP	14	PROP_PHYSICAL
GROUP	15	RGL_CMPL
GROUP	16	BLE_STRUCTURE
GROUP	17	STINGTags_ISO19650
GROUP	18	WARN_THRESHOLDS
GROUP	19	SLV_SLEEVE_PARAMS
GROUP	20	CLASH_COORDINATION
GROUP	21	ACC_SYNC
GROUP	22	IFC_EXCH
GROUP	23	HEALTH_METRICS
GROUP	24	ASBUILT
GROUP	25	COMMISSIONING
GROUP	26	TBL_TITLEBLOCK
GROUP	27	STING_DRAWING
GROUP	28	CLN_CLINICAL
GROUP	29	MGS_SYSTEMS
GROUP	30	RAD_PROTECTION
GROUP	31	CEQ_CLINICAL
GROUP	32	LIG_BEHAVIOURAL
GROUP	33	Identity
GROUP	34	Routing
*PARAM	GUID	NAME	DATATYPE	DATACATEGORY	GROUP	VISIBLE	DESCRIPTION	USERMODIFIABLE
PARAM	e64d73a6-f162-5022-91e3-18b2387e180c	FLS_SFTY_MAX_TRAVEL_DIST_M	TEXT		8	1	Fls Sfty Max Travel Dist M [ISO 19650-1:2018]	1
PARAM	53e853d8-553f-5537-a191-28f4aa605103	FLS_SFTY_OCCUPANT_LOAD_NR	TEXT		8	1	Fls Sfty Occupant Load Nr [ISO 19650-1:2018]	0
PARAM	db99d172-9b70-5fb4-887e-3934a6b447f9	FLS_SFTY_OCC_FACTOR_M2_NR	TEXT		8	1	Fls Sfty Occ Factor M2 Nr [ISO 19650-1:2018]	1
PARAM	1b9ff6eb-6e71-55c8-994e-eceea2af6faf	FLS_SFTY_TANK_VOLUME_L	TEXT		8	1	Fls Sfty Tank Volume L [ISO 19650-1:2018]	0
PARAM	8b4f73a7-e930-53f7-a77b-b5c8bad8f2ed	FLS_SFTY_TRAVEL_DIST_CHECK_BOOL	TEXT		8	1	Fls Sfty Travel Dist Check Bool [ISO 19650-1:2018]	0
PARAM	cd6ef83c-e492-56ee-9bed-5b7d603aa242	FLS_SFTY_TRAVEL_DIST_M	TEXT		8	1	Fls Sfty Travel Dist M [ISO 19650-1:2018]	1
PARAM	8f7b1530-f2c7-5d12-aead-45913c477491	FLS_SPRINKLER_COUNT_NR	TEXT		8	1	Fls Sprinkler Count Nr [ISO 19650-1:2018]	0
PARAM	7e8886bc-8499-5083-8700-4b5362c46fe7	FLS_SUPPRESSION_COST_UGX	TEXT		8	1	Fls Suppression Cost Ugx [ISO 19650-1:2018]	0
PARAM	05e317b9-b680-52f3-8d1e-9ca5e503272f	FLS_SUPPRESSION_PIPE_LENGTH_M	TEXT		8	1	Fls Suppression Pipe Length M [ISO 19650-1:2018]	0
PARAM	37d0977b-71e9-4d5a-9714-35ac6a67db9f	FLS_TAG_7_PARA_TIEIN_TXT	TEXT		8	1	Fire protection tie-in paragraph container [ISO 19650-3:2020]	1
PARAM	577f7ff9-1bd0-50e5-b2b1-53bae6686935	FLS_TOTAL_DEMAND_LPM	TEXT		8	1	Fls Total Demand Lpm [ISO 19650-1:2018]	0
PARAM	b4c8f661-0a7e-5763-8043-49a4647f023f	FLS_TAG_7_PARA_FA_TXT	TEXT		8	1	Fire alarm paragraph container - NEW v4.3 [ISO 19650-3:2020]	1
PARAM	3b1cbb9c-d07b-5ca4-95cd-8f178d555b1c	FLS_TAG_7_PARA_SPR_TXT	TEXT		8	1	Sprinkler paragraph container - NEW v4.3 [ISO 19650-3:2020]	1
PARAM	600a0098-2b53-5ea4-8d48-5322b4dfb74c	HVC_AIR_CHANGES_PER_HR	TEXT		5	1	Hvc Air Changes Per Hr [ISO 19650-1:2018]	0
PARAM	e1db732f-9834-50d1-80fd-ab6bd18fc5fc	HVC_HED_M	TEXT		5	1	Hvc Hed M [ISO 19650-1:2018]	1
PARAM	330a9fed-2a9b-5e88-863f-b63fe6f59e3d	HVC_TAG_7_PARA_FLEXDUCT_TXT	TEXT		5	1	Flex duct paragraph [ISO 19650-3:2020]	1
PARAM	90cd5680-b46f-5438-8545-3d64496d3083	HVC_TAG_7_PARA_DCTACC_TXT	TEXT		5	1	Duct accessory paragraph [ISO 19650-3:2020]	1
PARAM	b62dfc26-b575-5f57-8a51-15a0296eb912	HVC_TAG_7_PARA_SPEC_TXT	TEXT		5	1	HVAC equipment paragraph container [ISO 19650-3:2020]	1
PARAM	afc99d4a-df1f-52e3-8e5a-3187771464af	HVC_TAG_7_PARA_DUCT_TXT	TEXT		5	1	Duct paragraph container [ISO 19650-3:2020]	1
PARAM	d483bd8b-d73c-55d1-a4e9-a3fb23c9bf34	HVC_TAG_7_PARA_AT_TXT	TEXT		5	1	Air terminal paragraph container [ISO 19650-3:2020]	1
PARAM	1b31f9e0-1966-565b-98cd-4d65906a44c7	LTG_DESIGN_ILLUMINANCE_LUX	TEXT		7	1	Ltg Design Illuminance Lux [ISO 19650-1:2018]	0
PARAM	1debbca6-0b88-541d-b96e-59cd6126828b	LTG_POWER_DENSITY_W_M2	TEXT		7	1	Ltg Power Density W M2 [ISO 19650-1:2018]	0
PARAM	a3e34fde-ee41-57f0-aef6-f762cd0cee64	LTG_TAG_7_PARA_SPEC_TXT	TEXT		7	1	Lighting fixture paragraph container [ISO 19650-3:2020]	1
PARAM	7cfd8576-763f-5653-87b8-cafb0fc30d34	PER_ACOUSTICS_RT60_CALC_SEC	TEXT		9	1	Per Acoustics Rt60 Calc Sec [ISO 19650-1:2018]	0
PARAM	3708b041-c7d6-572d-89ef-dc093fdc938a	PER_ACOUSTICS_TOTAL_ABSORPTION_M2	TEXT		9	1	Per Acoustics Total Absorption M2 [ISO 19650-1:2018]	1
PARAM	3a2a2f59-8606-5368-803d-ba2d0c6ae1a8	PER_SUST_ANNUAL_ENERGY_KWH	TEXT		9	1	Per Sust Annual Energy Kwh [ISO 19650-1:2018]	1
PARAM	b2520e61-75ab-51c2-bba2-83bac2dd8d6b	PER_SUST_ANNUAL_RAINFALL_MM	TEXT		9	1	Per Sust Annual Rainfall Mm [ISO 19650-1:2018]	1
PARAM	81be9a9d-8f3f-56be-a3c2-bd00b62b2514	PER_SUST_AVG_REFLECTANCE_NR	TEXT		9	1	Per Sust Avg Reflectance Nr [ISO 19650-1:2018]	1
PARAM	9605e617-3594-5f1c-b1f9-98d1af3216f5	PER_SUST_CARBON_FACTOR_KG_M2	TEXT		9	1	Per Sust Carbon Factor Kg M2 [ISO 19650-1:2018]	1
PARAM	24f4614c-5b0d-5fa9-891a-de2493e4f000	PER_SUST_DAYLIGHT_FACTOR_PCT	TEXT		9	1	Per Sust Daylight Factor Pct [ISO 19650-1:2018]	0
PARAM	ed612809-4c14-5c13-a1a6-95dcd888e9fc	PER_SUST_EMBODIED_CARBON_KG	TEXT		9	1	Per Sust Embodied Carbon Kg [ISO 19650-1:2018]	0
PARAM	704b8b7a-44ec-53de-893a-71d465edd07b	PER_SUST_ENERGY_USE_KWH_M2	TEXT		9	1	Per Sust Energy Use Kwh M2 [ISO 19650-1:2018]	0
PARAM	195c7851-156d-5d9a-84fe-37947aaa9023	PER_SUST_GLAZING_AREA_SQ_M	TEXT		9	1	Per Sust Glazing Area Sq M [ISO 19650-1:2018]	1
PARAM	b7a1a704-1490-52fb-9bbf-d6fd672275e7	PER_SUST_NATURAL_VENT_AREA_SQ_M	TEXT		9	1	Per Sust Natural Vent Area Sq M [ISO 19650-1:2018]	0
PARAM	f5479e68-9524-54f3-9c14-984f020fa1ed	PER_SUST_ROOF_AREA_SQ_M	TEXT		9	1	Per Sust Roof Area Sq M [ISO 19650-1:2018]	1
PARAM	76b61168-bf90-505c-b4e1-83b96178012d	PER_SUST_TRANSMITTANCE_NR	TEXT		9	1	Per Sust Transmittance Nr [ISO 19650-1:2018]	1
PARAM	e5a703db-ad3a-5b0e-92e7-55286b17bcc4	PER_SUST_WATER_HARVEST_L	TEXT		9	1	Per Sust Water Harvest L [ISO 19650-1:2018]	0
PARAM	b2f2d7a6-99dd-546c-9667-67ba3f3f86c1	PER_THERM_CONDUCTIVITY_W_MK	TEXT		9	1	Per Therm Conductivity W Mk [ISO 19650-1:2018]	1
PARAM	876d1c56-894b-57ca-8aa8-ffd8ca610b4a	PER_THERM_DELTA_T_K	TEXT		9	1	Per Therm Delta T K [ISO 19650-1:2018]	1
PARAM	a7ede437-6bdb-57a1-8764-cdc390bb4ff6	PER_THERM_HEAT_LOSS_W	TEXT		9	1	Per Therm Heat Loss W [ISO 19650-1:2018]	0
PARAM	b399dfdb-aaf8-5e13-8f2d-605e18eb2ff9	PER_THERM_R_VALUE_CALC_M2K_W	TEXT		9	1	Per Therm R Value Calc M2K W [ISO 19650-1:2018]	0
PARAM	d7e32d4c-44ad-5845-9184-c63a6bee567d	PER_THERM_SOLAR_HEAT_GAIN_W	TEXT		9	1	Per Therm Solar Heat Gain W [ISO 19650-1:2018]	0
PARAM	7be261c0-b083-5735-8427-a664e7c67253	PER_THERM_SOLAR_IRRADIANCE_W_M2	TEXT		9	1	Per Therm Solar Irradiance W M2 [ISO 19650-1:2018]	1
PARAM	b580d910-e7dc-5980-83a5-79e2067e4ae9	PER_THERM_THICKNESS_MM	TEXT		9	1	Per Therm Thickness Mm [ISO 19650-1:2018]	1
PARAM	48bf8e30-c748-5a32-86f6-402f30502fcb	PER_THERM_U_VALUE_W_M2K	TEXT		9	1	Per Therm U Value W M2K [ISO 19650-1:2018]	0
PARAM	7c7edc8b-e63e-546b-bcbd-90940a4b61d0	PER_TAG_7_PARA_ENVIRONMENT_TXT	TEXT		9	1	Environmental context paragraph (climate zone, humidity, altitude, rainfall, termite protection) [ISO 19650-3:2020]	1
PARAM	4e3628c9-1165-5f72-8289-11aaa613c0ea	PLM_PPE_SZ_INCH	TEXT		6	1	Plm Ppe Sz Inch [ISO 19650-1:2018]	0
PARAM	224e3954-97ca-5715-b935-bf9c4c124241	PLM_TAG_7_PARA_FIXTURE_TXT	TEXT		6	1	Sanitary fixture paragraph [ISO 19650-3:2020]	1
PARAM	bf7affae-dec5-5843-9cf1-a7253e9dd3b7	PLM_TAG_7_PARA_EQUIPMENT_TXT	TEXT		6	1	Plumbing equipment paragraph [ISO 19650-3:2020]	1
PARAM	cc56afc1-ec0a-542f-9f9b-35fc7f6e982a	PLM_TAG_7_PARA_PIPEACC_TXT	TEXT		6	1	Pipe accessory paragraph [ISO 19650-3:2020]	1
PARAM	399a3864-44ab-540f-bfdf-0b36cc9fe60b	PLM_TAG_7_PARA_DRAIN_TXT	TEXT		6	1	Drainage paragraph (trap type, cleanout, vent terminals, expansion joints, strainers) [ISO 19650-3:2020]	1
PARAM	80d8eccd-69a8-5a0d-915a-01d23118e0ab	PLM_TAG_7_PARA_PIPE_TXT	TEXT		6	1	Pipe paragraph container - NEW v4.3 [ISO 19650-3:2020]	1
PARAM	2de42300-5411-5009-9089-368cb409da5d	RGL_ACCESS_CLEAR_WIDTH_CHECK_BOOL	TEXT		15	1	Rgl Access Clear Width Check Bool [ISO 19650-1:2018]	0
PARAM	c0848b34-9b80-5dcb-9070-faab589c294e	RGL_ACCESS_RAMP_GRADIENT_CHECK_BOOL	TEXT		15	1	Rgl Access Ramp Gradient Check Bool [ISO 19650-1:2018]	0
PARAM	542b94d0-d5d5-5b77-8978-45130b954b1c	RGL_ACCESS_RAMP_LENGTH_MM	TEXT		15	1	Rgl Access Ramp Length Mm [ISO 19650-1:2018]	1
PARAM	d0f71cf9-b5a7-535a-8151-67be04144b50	RGL_ACCESS_RAMP_RISE_MM	TEXT		15	1	Rgl Access Ramp Rise Mm [ISO 19650-1:2018]	1
PARAM	a49d0a79-58c4-5148-af88-b560d09f7a19	RGL_ACCESS_THRESHOLD_CHECK_BOOL	TEXT		15	1	Rgl Access Threshold Check Bool [ISO 19650-1:2018]	0
PARAM	34e14443-f8d3-5e24-914c-273c83b0c502	RGL_ACCESS_TURNING_CHECK_BOOL	TEXT		15	1	Rgl Access Turning Check Bool [ISO 19650-1:2018]	0
PARAM	e9d4be02-e986-5857-9f37-c18e0ad40ae3	RGL_BUILDING_FOOTPRINT_SQ_M	TEXT		15	1	Rgl Building Footprint Sq M [ISO 19650-1:2018]	1
PARAM	0a74f3c5-8d35-5224-bf1e-061a3b650d27	RGL_NATURAL_LIGHT_CHECK_BOOL	TEXT		15	1	Rgl Natural Light Check Bool [ISO 19650-1:2018]	0
PARAM	4f00be7a-0ce2-5602-9c41-446296a06f89	RGL_NATURAL_LIGHT_RATIO_PCT	TEXT		15	1	Rgl Natural Light Ratio Pct [ISO 19650-1:2018]	0
PARAM	e190924a-5fb1-5eb8-a4fe-4fa090ace1ce	RGL_PARKING_PROVISION_M2_NR	TEXT		15	1	Rgl Parking Provision M2 Nr [ISO 19650-1:2018]	1
PARAM	7d870714-b80e-5532-be9d-c976a19ba9d4	RGL_PARKING_SPACES_REQ_NR	TEXT		15	1	Rgl Parking Spaces Req Nr [ISO 19650-1:2018]	0
PARAM	2eccb25f-19bb-5406-a2d9-05b60290d596	RGL_PLOT_AREA_SQ_M	TEXT		15	1	Rgl Plot Area Sq M [ISO 19650-1:2018]	1
PARAM	8e694e43-204f-5ad0-a7b2-a47f02a12e58	RGL_PLOT_COVERAGE_PCT	TEXT		15	1	Rgl Plot Coverage Pct [ISO 19650-1:2018]	0
PARAM	17e3cd6a-c0e5-5e17-8343-3e847f6356bc	RGL_PLOT_RATIO_NR	TEXT		15	1	Rgl Plot Ratio Nr [ISO 19650-1:2018]	0
PARAM	38538cde-cbf3-5b13-a735-078a3e86a291	RGL_ROOM_HEIGHT_CHECK_BOOL	TEXT		15	1	Rgl Room Height Check Bool [ISO 19650-1:2018]	0
PARAM	e2b1241a-d727-542d-89dc-af6fbc749c65	RGL_SETBACK_FRONT_CHECK_BOOL	TEXT		15	1	Rgl Setback Front Check Bool [ISO 19650-1:2018]	0
PARAM	f7c5538a-ea59-50c2-aa89-ff3e9a12f2a6	RGL_SETBACK_FRONT_M	TEXT		15	1	Rgl Setback Front M [ISO 19650-1:2018]	1
PARAM	9664b607-3ba6-5767-b5a5-817543440fd8	RGL_SETBACK_FRONT_MIN_M	TEXT		15	1	Rgl Setback Front Min M [ISO 19650-1:2018]	1
PARAM	e82820c5-b079-5870-9d54-ba05d2f405f7	RGL_TOTAL_FLOOR_AREA_SQ_M	TEXT		15	1	Rgl Total Floor Area Sq M [ISO 19650-1:2018]	1
PARAM	da35e856-3514-55f8-b002-6aadce4df5c7	RGL_WINDOW_AREA_SQ_M	TEXT		15	1	Rgl Window Area Sq M [ISO 19650-1:2018]	1
PARAM	e1767286-98d9-56e5-8794-81a59a9f023f	RGL_TAG_7_PARA_COMPLIANCE_TXT	TEXT		15	1	Regulatory compliance paragraph (KCCA, UMEME, NWSC, NEMA approvals, QA) [ISO 19650-3:2020]	1
PARAM	a0948f57-cd53-1cfd-78c8-897d62a6c9bd	PS_AMBIENT_SHADOWS_BOOL	YESNO		11	1	Presentation Style Ambient Shadows Bool [TPL_TRACKING]	1
PARAM	7695f6da-f06e-c818-6b16-46ad9d85fe6f	PS_BACKGROUND_TYPE_TXT	TEXT		11	1	Presentation Style Background Type Txt [TPL_TRACKING]	1
PARAM	a29cbf42-d931-3e5b-566f-abf5d042549f	PS_BEST_FOR_TXT	TEXT		11	1	Presentation Style Best For Txt [TPL_TRACKING]	1
PARAM	a27a80bf-90f9-5ec2-82bc-06a003a2a25e	PS_MOOD_TXT	TEXT		11	1	Presentation Style Mood Txt [TPL_TRACKING]	1
PARAM	20ed9c80-c4c7-d123-e870-580d6231470f	PS_SHADOWS_BOOL	YESNO		11	1	Presentation Style Shadows Bool [TPL_TRACKING]	1
PARAM	cbc1f1ce-c985-8235-6176-54d2c3b9ffea	PS_SILHOUETTES_BOOL	YESNO		11	1	Presentation Style Silhouettes Bool [TPL_TRACKING]	1
PARAM	2f0cba2f-94d5-d76e-970b-c94beb1d737a	PS_SKETCHY_LINES_BOOL	YESNO		11	1	Presentation Style Sketchy Lines Bool [TPL_TRACKING]	1
PARAM	a43c1b6d-1f9a-f889-00fb-e4bc8558c669	PS_STYLE_CATEGORY_TXT	TEXT		11	1	Presentation Style Style Category Txt [TPL_TRACKING]	1
PARAM	7cf4226b-42b2-9f3f-361b-76951ba9cbf0	PS_STYLE_NAME_TXT	TEXT		11	1	Presentation Style Style Name Txt [TPL_TRACKING]	1
PARAM	dab453c1-8005-1b01-2b9d-f2ddbc9b528b	PS_VIEW_TYPE_TXT	TEXT		11	1	Presentation Style View Type Txt [TPL_TRACKING]	1
PARAM	a83c994d-a32f-f9eb-c4ba-0f34a3dfa62e	PS_VISUAL_STYLE_TXT	TEXT		11	1	Presentation Style Visual Style Txt [TPL_TRACKING]	1
PARAM	682641a1-7685-60db-92d5-05c7cf795ab4	PT_BACKGROUND_B_INT	INTEGER		11	1	Presentation Template Background B Int [TPL_TRACKING]	1
PARAM	fe44c325-6b8f-36f5-6593-92dea041ded5	PT_BACKGROUND_G_INT	INTEGER		11	1	Presentation Template Background G Int [TPL_TRACKING]	1
PARAM	66ab9c3d-e0d1-98f9-d98f-e8c9a6c2382b	PT_BACKGROUND_R_INT	INTEGER		11	1	Presentation Template Background R Int [TPL_TRACKING]	1
PARAM	da137e58-3a58-7b70-29c1-ae17fe301daf	PT_DETAIL_LEVEL_TXT	TEXT		11	1	Presentation Template Detail Level Txt [TPL_TRACKING]	1
PARAM	6b48c35d-5c43-7428-c0b8-0d2384ee45d8	PT_PURPOSE_TXT	TEXT		11	1	Presentation Template Purpose Txt [TPL_TRACKING]	1
PARAM	d1fb6065-4e33-0adc-c415-cc2ebb1199df	PT_SCALE_TXT	TEXT		11	1	Presentation Template Scale Txt [TPL_TRACKING]	1
PARAM	91ebbfd7-b597-bd8e-2803-98974bc2eac1	PT_SHADOWS_BOOL	YESNO		11	1	Presentation Template Shadows Bool [TPL_TRACKING]	1
PARAM	3c5307e8-7b8b-3432-213b-67bf33ebb1e4	PT_STYLE_REFERENCE_TXT	TEXT		11	1	Presentation Template Style Reference Txt [TPL_TRACKING]	1
PARAM	c30d2f4f-194c-6ed2-819a-41166a79d801	PT_TEMPLATE_NAME_TXT	TEXT		11	1	Presentation Template Template Name Txt [TPL_TRACKING]	1
PARAM	08303653-bc68-3a69-1cdd-9ffb73488c92	PT_VG_SCHEME_TXT	TEXT		11	1	Presentation Template Vg Scheme Txt [TPL_TRACKING]	1
PARAM	c62f8bc7-5bd3-4b7b-97b5-1b8f1e57fe5b	PT_VIEW_TYPE_TXT	TEXT		11	1	Presentation Template View Type Txt [TPL_TRACKING]	1
PARAM	d5595304-269b-179b-d848-ba2fbc746591	PT_VISUAL_STYLE_TXT	TEXT		11	1	Presentation Template Visual Style Txt [TPL_TRACKING]	1
PARAM	8a6b6090-8a88-37de-7ffb-c57d429a989e	VGO_CATEGORY_TXT	TEXT		11	1	VG Override Scheme Category Txt [TPL_TRACKING]	1
PARAM	0813b7bf-194a-61f7-e1f4-15de32c686e8	VGO_CUT_COLOR_B_INT	INTEGER		11	1	VG Override Scheme Cut Color B Int [TPL_TRACKING]	1
PARAM	1d826aee-931c-480a-ab74-a9cdc6cf7f98	VGO_CUT_COLOR_G_INT	INTEGER		11	1	VG Override Scheme Cut Color G Int [TPL_TRACKING]	1
PARAM	f7529508-3898-2e7e-1e7d-ca318477f984	VGO_CUT_COLOR_R_INT	INTEGER		11	1	VG Override Scheme Cut Color R Int [TPL_TRACKING]	1
PARAM	e85a8d9d-9158-6052-6905-dd5e3710857d	VGO_CUT_WEIGHT_INT	INTEGER		11	1	VG Override Scheme Cut Weight Int [TPL_TRACKING]	1
PARAM	912cbc1e-12b5-6ed1-0150-d90c346dafb4	VGO_HALFTONE_BOOL	YESNO		11	1	VG Override Scheme Halftone Bool [TPL_TRACKING]	1
PARAM	438866de-a8fd-651f-9122-dc100938991d	VGO_PROJ_COLOR_B_INT	INTEGER		11	1	VG Override Scheme Proj Color B Int [TPL_TRACKING]	1
PARAM	9736a643-fbca-97a8-a06a-c51d5e8b3826	VGO_PROJ_COLOR_G_INT	INTEGER		11	1	VG Override Scheme Proj Color G Int [TPL_TRACKING]	1
PARAM	8effc591-8318-815e-4869-35be3afdd31c	VGO_PROJ_COLOR_R_INT	INTEGER		11	1	VG Override Scheme Proj Color R Int [TPL_TRACKING]	1
PARAM	65ab425f-15e7-6ff2-6a1c-8d336ae0d79a	VGO_PROJ_WEIGHT_INT	INTEGER		11	1	VG Override Scheme Proj Weight Int [TPL_TRACKING]	1
PARAM	f12e5e0a-b535-885a-a282-9a4736f67358	VGO_SCHEME_NAME_TXT	TEXT		11	1	VG Override Scheme Scheme Name Txt [TPL_TRACKING]	1
PARAM	850ab318-b9f0-759c-6953-70756e525539	VGO_SURFACE_COLOR_B_INT	INTEGER		11	1	VG Override Scheme Surface Color B Int [TPL_TRACKING]	1
PARAM	e68ddb91-429d-bfc5-1334-da26c6e82b82	VGO_SURFACE_COLOR_G_INT	INTEGER		11	1	VG Override Scheme Surface Color G Int [TPL_TRACKING]	1
PARAM	6ca506bc-563c-32e5-e896-b8525d00b3ad	VGO_SURFACE_COLOR_R_INT	INTEGER		11	1	VG Override Scheme Surface Color R Int [TPL_TRACKING]	1
PARAM	12a7f312-8235-3d06-6ebb-7c8f748ea412	VGO_SURFACE_PATTERN_TXT	TEXT		11	1	VG Override Scheme Surface Pattern Txt [TPL_TRACKING]	1
PARAM	e62fa9b1-dd38-eff4-ae83-97b0aa684d4e	VGO_TRANSPARENCY_NR	NUMBER		11	1	VG Override Scheme Transparency Nr [TPL_TRACKING]	1
PARAM	8ce69e01-7dc8-080c-42ac-fb9845f878fa	VGO_VISIBLE_BOOL	YESNO		11	1	VG Override Scheme Visible Bool [TPL_TRACKING]	1
PARAM	46bf7049-da5d-a20f-4a22-87ef37550486	VGPS_CATEGORY_TXT	TEXT		11	1	VG Projection/Surface Category Txt [TPL_TRACKING]	1
PARAM	e4019b47-3209-1702-3892-42a4c5de27b8	VGPS_CUT_COLOR_B_INT	INTEGER		11	1	VG Projection/Surface Cut Color B Int [TPL_TRACKING]	1
PARAM	8fc95fce-0a2f-2d93-ee85-161621dd2741	VGPS_CUT_COLOR_G_INT	INTEGER		11	1	VG Projection/Surface Cut Color G Int [TPL_TRACKING]	1
PARAM	34b86893-9ff4-181b-0d04-45f2d26d47aa	VGPS_CUT_COLOR_R_INT	INTEGER		11	1	VG Projection/Surface Cut Color R Int [TPL_TRACKING]	1
PARAM	988a6bba-058b-96e6-7fca-be6d37e21825	VGPS_CUT_WEIGHT_INT	INTEGER		11	1	VG Projection/Surface Cut Weight Int [TPL_TRACKING]	1
PARAM	c5eef779-60be-1ff5-f6b2-58e6e72910aa	VGPS_HALFTONE_BOOL	YESNO		11	1	VG Projection/Surface Halftone Bool [TPL_TRACKING]	1
PARAM	63c17065-fcf4-a489-25f9-a09926f163c5	VGPS_PROJ_COLOR_B_INT	INTEGER		11	1	VG Projection/Surface Proj Color B Int [TPL_TRACKING]	1
PARAM	893ae614-6235-8c34-5b74-cb3c3511c97a	VGPS_PROJ_COLOR_G_INT	INTEGER		11	1	VG Projection/Surface Proj Color G Int [TPL_TRACKING]	1
PARAM	ad3d5815-78cd-deb0-4443-4d50a0e3b02f	VGPS_PROJ_COLOR_R_INT	INTEGER		11	1	VG Projection/Surface Proj Color R Int [TPL_TRACKING]	1
PARAM	3ede0481-84c9-a263-9740-075be694407d	VGPS_PROJ_WEIGHT_INT	INTEGER		11	1	VG Projection/Surface Proj Weight Int [TPL_TRACKING]	1
PARAM	0416b3e4-11c8-8047-5c7e-32a633e901be	VGPS_SCHEME_NAME_TXT	TEXT		11	1	VG Projection/Surface Scheme Name Txt [TPL_TRACKING]	1
PARAM	2b6002f9-0b61-087f-f90e-b31c55ebc642	VGPS_SURFACE_COLOR_B_INT	INTEGER		11	1	VG Projection/Surface Surface Color B Int [TPL_TRACKING]	1
PARAM	33be22a2-65fc-1d6d-6de3-92901d4b2c87	VGPS_SURFACE_COLOR_G_INT	INTEGER		11	1	VG Projection/Surface Surface Color G Int [TPL_TRACKING]	1
PARAM	977e1d40-6a25-df1e-9a57-4acf4fcd2802	VGPS_SURFACE_COLOR_R_INT	INTEGER		11	1	VG Projection/Surface Surface Color R Int [TPL_TRACKING]	1
PARAM	3d74d8f7-7beb-ce7c-1d5a-5c6ac65a519d	VGPS_SURFACE_PATTERN_TXT	TEXT		11	1	VG Projection/Surface Surface Pattern Txt [TPL_TRACKING]	1
PARAM	9b8c629b-7e0b-c512-bdc3-41465cd73d96	VGPS_TRANSPARENCY_NR	NUMBER		11	1	VG Projection/Surface Transparency Nr [TPL_TRACKING]	1
PARAM	4942d19f-ff13-19c6-8c38-70fada9adbaa	VGPS_VISIBLE_BOOL	YESNO		11	1	VG Projection/Surface Visible Bool [TPL_TRACKING]	1
PARAM	430f9d2c-08e4-4785-9757-6b0f83a1f24f	BLE_DOOR_FRAME_MAT_TXT	TEXT		10	1	Door frame material [ISO 19650-1:2018]	1
PARAM	966dd692-1728-4a8a-a041-5d55162df180	BLE_DOOR_GLAZING_TYPE_TXT	TEXT		10	1	Door glazing type specification [ISO 19650-1:2018]	1
PARAM	7ea9bbf5-3afe-4dec-8390-93b8e6f577d0	ELC_CBL_FEEDER_SZ_MM2	TEXT		4	1	Feeder cable cross-section area in mm2 [ISO 19650-1:2018]	1
PARAM	e8750740-8a32-4492-bc6e-14246b714a0b	WARN_BLE_RAMP_SLOPE_PCT_RAMPS	TEXT		10	1	Warning: ramp slope >1:12 (8.33%) [Uganda PWD Act 2020]	0
PARAM	7dd4922a-b326-41b0-a20a-222f1529d4e8	WARN_ELC_VLT_DROP_PCT_ELECTRICAL_EQUI	TEXT		4	1	Warning: voltage drop >4% [IEC 60364-5-52 / BS 7671]	0
PARAM	9cff654b-b254-4be2-9067-c5bb1fbb2b1b	WARN_FLS_SFTY_COVERAGE_AREA_SQ_M_SPRINKLERS__FIR	TEXT		8	1	Warning: sprinkler coverage >21m2 [BS EN 12845]	0
PARAM	be2ddf28-3fb9-4242-ab1d-19b704687d9e	WARN_HVC_DCT_SOUNDLVL_DB	TEXT		5	1	Warning: air terminal noise >35dB [CIBSE Guide A]	0
PARAM	1d0985ea-9af1-4e89-94ef-2503fecf0cd8	WARN_HVC_EFF_RATIO_NR_MECHANICAL_EQUI	TEXT		5	1	Warning: COP/EER <3.0 [ASHRAE 90.1]	0
PARAM	037fac89-b70e-4bc9-8e8c-cad176cfbce1	WARN_HVC_VEL_MPS_FLEX_DUCTS	TEXT		5	1	Warning: flex duct velocity >4.0 m/s [SMACNA]	0
PARAM	b8930262-2de1-4ec1-a68b-c7d1ce741b3c	WARN_PER_SUST_CARBON_FOOTPRINT_KG_WALLS__FLOORS__	TEXT		9	1	Warning: embodied carbon exceeds threshold [EDGE/IFC]	0
PARAM	05aac695-72d4-4826-be4c-f7f050ff2cba	WARN_PER_THERM_U_VALUE_W_M2K_NR_FLOORS	TEXT		9	1	Warning: floor U-value >0.70 W/m2K [Uganda NBC]	0
PARAM	8fad1a00-1d39-4672-87f7-72aa5f3350c2	WARN_PER_THERM_U_VALUE_W_M2K_NR_ROOFS	TEXT		9	1	Warning: roof U-value >0.50 W/m2K [Uganda NBC]	0
